main_id,coo_ra,coo_dec,plx_value,dist_st_value,sptype_string,coo_gal_l,coo_gal_b,teff_st_value,mass_st_value,radius_st_value,binary_flag,mag_i_value,mag_j_value,class_lum,class_temp,parent_main_id,sep_ang_value,sep_phys_value,a_crit_s,ecliptic_pm45deg
LP  772-72,52.16241363944,-15.6214876214,43.7994,22.83,M3.5Ve,203.60829519112997,-51.815926413385384,2995.0,0.27,0.3,True,,9.854999542236328,V,M,1RXS J032839.8-153707,16.4,374.4,102.5856,True
LP  772-73,52.16309405574,-15.62591446732,41.8741,23.88,M3.5V,203.61526058027798,-51.81714534328261,3019.38330078125,0.27,0.31874707341194153,True,,10.128999710083008,V,M,1RXS J032839.8-153707,16.4,391.6,107.29840000000002,True
G 115-68,139.82892820821,38.52108409352,51.7368,19.33,M5V,184.40746231329862,44.64724568451118,2981.0,0.123,0.2516237795352936,True,,9.923999786376953,V,M,1RXS J091919.3+383111,7.5,145.0,39.730000000000004,True
G 115-69,139.829301294,38.52315078931999,51.7269,19.33,M5V,184.40457244791924,44.64760538056512,3037.0,0.123,0.156,True,,10.04800033569336,V,M,1RXS J091919.3+383111,7.5,145.0,39.730000000000004,True
G 124-43,216.9836422424325,-0.37531544122583343,57.0067,17.54,M4.65,347.0164909516473,54.02309586774013,2978.0,0.184,0.30284371972084045,True,10.920000076293945,9.305000305175781,V,M,1RXS J142757.3-002230,13.1,229.8,62.96520000000001,True
G 124-44,216.98499850413873,-0.3719914561186111,57.033,17.53,M4.70,347.0218075652876,54.024866093859465,3060.348876953125,0.184,0.3148409426212311,True,10.979999542236328,9.345000267028809,V,M,1RXS J142757.3-002230,13.1,229.6,62.9104,True
G 184-19,280.2906597941883,24.787341476145002,100.685,9.93,M4.5V,54.2849196223539,13.143201150935731,3110.0,0.184,0.217,True,,7.5279998779296875,V,M,1RXS J184109.8+244704,4.5,44.7,12.247800000000002,False
G 184-19B,280.2908323199583,24.788780796660284,100.5553,9.94,M4.5Ve,54.28633470237441,13.143645294714204,2899.029296875,0.184,0.1811886876821518,True,,8.859999656677246,V,M,1RXS J184109.8+244704,4.5,44.7,12.247800000000002,False
Ross  776,319.02424021569,29.86415553911,50.76,19.7,M3.3V,76.94963386437338,-13.202560280142361,3129.0,0.27,0.3,True,,8.447999954223633,V,M,1RXS J211605.3+295156,3.5,69.0,18.906000000000002,False
Ross  826,319.01599679004,29.862785143630003,49.9075,20.04,M3.3V,76.94364042687891,-13.198208789406994,3266.0,0.27,0.3997519910335541,True,,9.295000076293945,V,M,1RXS J211605.3+295156,3.5,70.1,19.2074,False
BD+02   305A,29.8015851735,3.51923806532,41.8666,23.89,M1V,153.62447063902752,-55.2620584822126,3659.0,0.5361424684524536,0.5455065369606018,True,,7.909999847412109,V,M,BD+02   305,3.9,93.2,31.382976098876515,True
BD+02   305B,29.80251609627,3.5198323321599996,41.9019,23.87,M3V,153.62544789688502,-55.26110643257853,3270.0,0.27,0.3,True,,7.998000144958496,V,M,BD+02   305,3.9,93.1,19.669496622259622,True
HD 224635,359.87204867120994,33.72385553757001,33.9226,29.48,F8,110.71998415317282,-27.912992561800017,6118.3486328125,1.1265597343444824,1.228772759437561,True,,,V,F,BD+32  4747,2.6,76.6,21.435588625010478,True
HD 224636,359.87168883607,33.72434963678,33.9116,29.49,G1,110.71978082221096,-27.912443544002052,5973.4873046875,1.0593937635421753,1.171231746673584,True,,,V,G,BD+32  4747,2.6,76.7,20.56802757782894,True
BD+47  2112A,210.63809972235956,46.33989691414527,89.6023,11.16,M2V,91.43916777307034,66.20096580567953,3835.0,0.4,0.5064360499382019,True,,6.269000053405762,V,M,BD+47  2112,3.7,41.3,11.3162,False
BD+47  2112B,210.63869769063373,46.34085466665556,89.5327,11.17,M2.5V,91.44000981957085,66.19997977896173,3499.35107421875,0.4,0.5216758847236633,True,,6.263999938964844,V,M,BD+47  2112,3.7,41.3,11.3162,False
HD 179957,288.01949584708956,49.85388828653778,39.5784,25.27,G3V,80.6748398393708,17.27439569830073,5753.0,0.9174270033836365,1.134454369544983,True,,,V,G,BD+49  2959,196.0,4952.9,1343.698011709494,False
HD 179958,288.02093934795624,49.855748746414164,39.5809,25.26,G2V,80.67701090603242,17.274223821430066,5675.3115234375,0.9439247846603394,1.1871708631515503,True,,,V,G,BD+49  2959,196.0,4951.0,1369.9654491765016,False
HD 154712A,255.8277501202025,59.585355182911115,39.9765,25.01,K4V,88.693611899141,36.72719294521919,4664.32080078125,0.73,0.7777047157287598,True,,6.810999870300293,V,K,BD+59  1783,12.2,305.1,83.59740000000001,False
HD 154712B,255.8323833134358,59.58779172080251,39.9955,25.0,K4,88.69618805380433,36.724514396799286,3917.0,0.73,0.713,True,,7.671000003814697,V,K,BD+59  1783,12.2,305.0,83.57000000000001,False
HD 173739,280.6946016085025,59.63039151279416,283.8401,3.52,M3V,89.28835615082778,24.230707994576377,3282.0,0.27,0.37544187903404236,True,,5.189000129699707,V,M,BD+59  1915,11.4,40.1,10.987400000000001,False
HD 173740,280.6953944644875,59.6268669892814,283.8378,3.52,M3.5V,89.2846838768885,24.229538059114706,3153.0,0.27,0.3015456199645996,True,,5.7210001945495605,V,M,BD+59  1915,11.4,40.1,10.987400000000001,False
CD-42 15640A,327.29711974378034,-41.557998297835276,65.3992,15.29,M0,359.5907693126336,-50.242032555231894,3274.0,0.54,0.544,True,,,V,M,CD-42 15640,2.7,41.3,11.3162,True
CD-42 15640B,327.29768414643877,-41.55869682473833,63.8403,15.66,M0,359.58960955249495,-50.242373376813,3127.0,0.54,0.3465157449245453,True,,,V,M,CD-42 15640,2.7,42.3,11.5902,True
CD-43  2523A,97.96297872573001,-43.53403948326,41.9907,23.81,M0V(k),251.9257735343451,-21.66305757984009,3932.0,0.54,0.544,True,,7.630000114440918,V,M,CD-43  2523,3.2,76.2,23.035097872340426,False
CD-43  2523B,97.9620856934,-43.53483075269,42.063,23.77,M2.5V,251.92637732955762,-21.663912193272154,3321.0,0.4,0.421,True,,7.849999904632568,V,M,CD-43  2523,3.2,76.1,18.697931914893616,False
CD-56  1032A,73.38000638631,-55.86030637067001,90.1675,11.09,M3Ve,264.27178854032354,-38.550277828222875,3119.01953125,0.27,0.5486465096473694,True,,7.197000026702881,V,M,CD-56  1032,7.4,82.1,25.450276651982378,False
CD-56  1032B,73.37727251929,-55.85879562331,90.1467,11.09,M4Ve,264.2701422250376,-38.5520037476008,2674.0,0.184,0.4402809143066406,True,,7.795000076293945,V,M,CD-56  1032,7.4,82.1,19.54052334801762,False
G  13-44A,187.4757656094087,-5.456766656116667,46.9866,21.28,M3.5,293.057060836985,57.00151887314547,3014.072021484375,0.27,0.5187388062477112,True,,8.817999839782715,V,M,G  13-44,8.2,174.5,47.813,True
G  13-44B,187.47770403223663,-5.455698795911111,47.0896,21.24,M3.5:,293.0602615450694,57.00286992527912,3000.046875,0.27,0.3240601420402527,True,,9.791999816894531,V,M,G  13-44,8.2,174.2,47.7308,True
G  63-36A,203.18585102375542,16.810864922474167,60.0955,16.64,M3.5Ve,347.85920573796193,75.93751493853199,3397.0,0.27,0.456194669008255,True,8.954999923706055,,V,M,G  63-36,2.6,43.3,13.422618502202644,True
G  63-36B,203.18648495429247,16.811457835086944,59.9886,16.67,M4Ve,347.86269165899796,75.93756368916408,3349.0,0.184,0.39657193422317505,True,,,V,M,G  63-36,2.6,43.3,10.305781497797357,True
G  74-34A,39.198818560247496,32.07218314330723,51.3785,19.46,M3.5,147.59393839150152,-25.705219245002194,3058.27978515625,0.27,0.3503119647502899,True,,,V,M,G  74-34,2.0,38.9,10.6586,True
G  74-34B,39.19936494550083,32.07262742617056,51.2651,19.51,M3,147.5941841720724,-25.70461699282547,3270.0,0.27,0.3,True,,,V,M,G  74-34,2.0,39.0,10.686,True
G 122-2A,167.83114910316542,43.41733433565167,59.6807,16.76,M3,167.53535368739674,64.04728875383154,3405.0,0.27,0.5202347040176392,True,,,V,M,G 122-2,3.4,57.0,13.516656716417913,True
G 122-2B,167.8325931279875,43.41750751037472,59.5953,16.78,M2.5,167.53379162142335,64.04810291411081,3380.0,0.4,0.5588477849960327,True,,,V,M,G 122-2,3.4,57.1,17.750429850746272,True
G 274-138A,30.573032359481243,-26.56428753488223,34.6142,28.89,M4,214.929830405531,-74.19856454380555,3001.0,0.184,0.217,True,,9.810999870300293,V,M,G 274-138,1.6,46.2,12.658800000000001,True
G 274-138B,30.574010458394586,-26.56378918206861,34.6571,28.85,M4,214.9283493337675,-74.19764202060678,3020.446044921875,0.184,0.4134458303451538,True,,9.9399995803833,V,M,G 274-138,1.6,46.2,12.658800000000001,True
HD   4378A,11.451196462427086,-41.90918896960333,63.5938,15.72,K5Ve,307.0308535433917,-75.17420072994683,4095.0,0.7,0.701,True,,6.081999778747559,V,K,HD   4378,4.8,75.5,21.32931343283582,False
HD   4378B,11.45295158247125,-41.909617298415,63.5753,15.73,K7Ve,307.02562468530914,-75.17388554824846,4100.0,0.64,0.63,True,,6.269999980926514,V,K,HD   4378,4.8,75.5,20.044686567164177,False
HD  13513A,32.759227896569996,-35.6707659702,44.6896,22.38,M0.0,244.61437289939067,-71.03807822383015,4328.0,0.54,0.544,True,,7.349999904632568,V,M,HD  13513,3.7,82.8,23.777536633663367,False
HD  13513C,32.76231968128,-35.66795121313,44.7417,22.35,M1V,244.60350155595788,-71.0367545394532,3510.0,0.47,0.482,True,,8.416000366210938,V,M,HD  13513,3.7,82.7,21.570780198019804,False
HD  14001A,33.94226148631,-18.23814276712,43.4814,23.0,K4V,192.75419615715157,-68.65490166582109,4740.9375,0.7467206120491028,0.7541291117668152,True,,,V,K,HD  14001,2.1,48.3,13.338109334997156,True
HD  14001B,33.94258666585001,-18.2385367957,43.4642,23.01,K4V,192.7555520264694,-68.65481749659172,4509.0,0.73,0.713,True,,,V,K,HD  14001,2.1,48.3,13.130290665002844,True
HD  28255A,66.05086367269,-57.07133817558,36.329,27.53,G4V,266.90758499150684,-42.267317032028494,5823.0,0.9864420890808105,1.071250081062317,True,,5.683000087738037,V,G,HD  28255,5.3,145.9,40.19833100360745,False
HD  28255B,66.04827437248,-57.071946178740006,36.3349,27.52,G7V,266.90888944144035,-42.26850823443025,5651.05224609375,0.9707868695259094,0.9458320140838623,True,,5.889999866485596,V,G,HD  28255,5.3,145.9,39.75486899639256,False
HD  37706A,84.53912358401416,-46.106035734585284,39.2486,25.48,G9V,252.40123081860813,-31.503501250573432,5538.9599609375,0.9,0.8086280822753906,True,,6.085999965667725,V,G,HD  37706,4.8,122.3,36.29341678527028,False
HD  37706B,84.5410201244425,-46.10570240132889,39.2376,25.49,K5V,252.4010506328074,-31.502153461301507,4457.89794921875,0.7074654698371887,0.6929108500480652,True,,6.660999774932861,V,K,HD  37706,4.8,122.4,30.752107485551246,False
HD  75632A,133.85330469873415,70.79431668061278,86.3542,11.58,M1V,143.21022305136856,35.546713274780494,3711.76171875,0.6066811680793762,0.6879159212112427,True,,,V,M,HD  75632,3.8,44.0,11.955036681896113,False
HD  75632B,133.85383709648832,70.79393743269806,86.3037,11.59,M1V,143.2105852913921,35.54700930721309,3950.3955078125,0.6215140223503113,0.6468545198440552,True,,,V,M,HD  75632,3.8,44.0,12.156963318103887,False
HD  95174A,164.90963504773,25.43763357868,46.9655,21.29,K4V,210.42544285675078,64.9338063787698,4681.75048828125,0.749157190322876,0.7160218954086304,True,,6.436999797821045,V,K,HD  95174,5.5,117.1,32.99414278276473,True
HD  95174B,164.9111632801,25.43714287083,46.9899,21.28,K5,210.42715299329,64.93507936674364,4380.04931640625,0.6903612017631531,0.6996830701828003,True,,6.630000114440918,V,K,HD  95174,5.5,117.0,31.150033257186394,True
HD  98712A,170.3611137211,-20.453885156980004,72.8638,13.72,K7V,275.999939095021,37.666659859261514,4299.0,0.64,0.63,True,,6.0970001220703125,V,K,HD  98712,3.6,49.4,15.701600000000001,True
HD  98712B,170.36078403221,-20.45261009821,76.1918,13.12,M2.5Ve,275.9988938002187,37.667677975063974,3470.0,0.4,0.421,True,,6.638000011444092,V,M,HD  98712,3.6,47.2,10.86326153846154,True
HD 101177A,174.68708451266582,45.10841737615083,42.9391,23.29,G0V,157.06188806887178,66.90184155336847,5834.4931640625,1.0060646533966064,1.0755666494369507,True,,5.355000019073486,V,G,HD 101177,176.8,4117.7,1207.9677334009662,True
HD 101177B,174.68373967871833,45.10747895300389,43.1583,23.17,K2V,157.067832684836,66.9008343199282,4976.0,0.82,0.783,True,,6.572999954223633,V,K,HD 101177,176.8,4096.5,1043.1334947963528,True
HD 105590A,182.36888540855205,-11.857071711216944,40.3351,24.79,G4,286.93784685828496,49.70707847408766,5631.55078125,0.9275783896446228,1.0461277961730957,True,,5.645999908447266,V,G,HD 105590,9.0,223.1,67.05650029822421,True
HD 105590B,182.3715359299375,-11.857015909873054,40.4027,24.75,K5,286.94170844737874,49.70778239479914,4113.0,0.7,0.701,True,,7.307000160217285,V,K,HD 105590,9.0,222.8,55.1280698052696,True
HD 120036A,206.92567424715998,-32.43003723969,68.6052,14.58,K6V,316.49096978311195,28.95597758154748,4332.0,0.69,0.669,True,,6.333000183105469,V,K,HD 120036,9.3,135.6,37.95507530757369,True
HD 120036B,206.92852428365998,-32.43085262456,68.582,14.58,K7V,316.49340326178327,28.954592781479544,3826.126953125,0.6484059691429138,0.7464951872825623,True,,6.434999942779541,V,K,HD 120036,9.3,135.6,36.35372469242631,True
HD 146413A,243.98775108953834,7.357042203241669,37.0565,26.99,K4V,20.52637445710468,37.758113975061775,4494.77587890625,0.7068620324134827,0.7107754349708557,True,,,V,K,HD 146413,581.7,15700.1,4316.377208436382,True
HD 146413B,243.98805552409584,7.357907241521946,37.0762,26.97,K5V,20.52751729684906,37.75826590483751,4177.0,0.7,0.701,True,,,V,K,HD 146413,581.7,15688.4,4284.082634345429,True
HD 148653A,247.21942124545575,18.41405558874333,51.808,19.3,K3V,35.088545399382895,39.499597942335484,5281.0,0.8309369683265686,0.7609192132949829,True,,,V,K,HD 148653,2.5,48.2,13.330459956197986,True
HD 148653B,247.21992064075457,18.41373365573055,51.7909,19.31,K3V,35.088368256580964,39.499041643838055,4965.853515625,0.8087957501411438,0.7127173542976379,True,,,V,K,HD 148653,2.5,48.3,13.110283487876295,True
HD 153026A,254.72520884460326,-39.55854831049389,52.9027,18.9,K5,345.79538898823114,1.8996857081840741,4517.0,0.7,0.701,True,,6.199999809265137,V,K,HD 153026,3.7,69.9,20.527288751384067,True
HD 153026B,254.72556553471327,-39.55753770973611,52.8552,18.92,M0,345.79635337694265,1.9000954837756807,3657.0,0.5686814188957214,0.6736099123954773,True,,6.360000133514404,V,M,HD 153026,3.7,70.0,17.80334459804171,True
HD 178076A,287.1322078489,-30.972650760280004,34.276,29.17,G8V,6.2934824588314235,-16.948713023614342,5432.0,0.906053364276886,0.8468263745307922,True,,6.53000020980835,V,G,HD 178076,16.8,490.1,146.23437738872357,True
HD 178076B,287.13067116076,-30.97469826038,34.2518,29.2,K5V,6.290982678273065,-16.948254383839924,4440.0,0.7,0.701,True,,7.743000030517578,V,K,HD 178076,16.8,490.6,122.46523430543203,True
HD 184860A,294.19017584278254,-10.443427784926387,33.3808,29.96,K2V,28.589622838414,-14.750737760884464,5008.0,0.82,0.783,True,,6.890999794006348,V,K,HD 184860,5.4,161.8,48.1233095890411,True
HD 184860B,294.18933884263544,-10.442179336499445,34.8836,28.67,K7V,28.590420994401654,-14.74945697220646,4060.0,0.64,0.63,True,,7.502999782562256,V,K,HD 184860,5.4,154.8,38.78906301369863,True
HD 186858A,296.38969500959377,33.60200455023139,47.6711,20.98,K5V,68.60869981879345,4.526724544795695,4665.52490234375,0.7450336813926697,0.7468180060386658,True,,,V,K,HD 186858,792.0,16616.2,4535.448005889747,False
HD 186858B,296.3899507220333,33.60126241537749,47.61,21.0,K5V,68.60815972743852,4.526171151130168,4771.0,0.7532871961593628,0.7051370739936829,True,,,V,K,HD 186858,792.0,16632.0,4574.57533065573,False
HD 230017A,283.72350774684,10.97787462469,53.4231,18.72,M0V,43.11014506899028,4.224111614885154,4084.0,0.54,0.544,True,,6.701000213623047,V,M,HD 230017,3.6,67.4,22.736266666666673,True
HD 230017B,283.72426773573,10.97882115296,53.6444,18.64,M3.5V,43.1113296810902,4.223873163135602,3142.0,0.27,0.3,True,,7.138999938964844,V,M,HD 230017,3.6,67.1,14.135733333333336,True
HD 239960A,336.9981564512275,57.69502237771611,249.3926,4.01,M3V,104.68696969764402,-0.0037716491962867986,3270.0,0.27,0.3,True,,,V,M,HD 239960,71.9,288.3,89.37045991189429,False
HD 239960B,336.9991483422729,57.697151875743884,249.9668,4.0,M4V,104.68853228711617,-0.0022308516221457644,3110.0,0.184,0.217,True,,,V,M,HD 239960,71.9,287.6,68.45133392070485,False
HD 270712A,71.04569910953,-70.32343295657,47.5223,21.04,M0V,282.228810430364,-35.9678510438518,3764.0,0.54,0.5752148032188416,True,,,V,M,HD 270712,2.6,54.7,15.708106930693072,False
HD 270712B,71.04639861773,-70.32416398895,47.5561,21.03,M1Ve,282.22955080729923,-35.96737061410596,3620.0,0.47,0.482,True,,,V,M,HD 270712,2.6,54.7,14.267493069306932,False
HD 331161A,296.599697563895,32.01706197998333,71.7155,13.94,M0.5V,67.31909688085011,3.5841366538661794,3611.273193359375,0.5421982407569885,0.5782047510147095,True,,6.882999897003174,V,M,HD 331161,5.7,79.5,24.062673569448215,False
HD 331161B,296.60092121284083,32.01605078750583,71.6836,13.95,M2.5V,67.31873870576523,3.5827326660951284,3265.318603515625,0.4,0.5130125880241394,True,,7.322999954223633,V,M,HD 331161,5.7,79.5,19.503326430551787,False
HD  72945,128.96240658713,6.6202137509300005,38.4212,26.03,F8V,219.11793622045133,26.202163944072826,6241.0,1.16181480884552,1.3650436401367188,True,,4.949999809265137,V,F,IRAS 08331+0647,47.3,1231.2,370.4479036452686,True
HD  72946,128.9636111076,6.622765211189999,38.9809,25.65,G8-V,219.11600928062862,26.204389339177517,5815.0,0.8737913966178894,0.9737803936004639,True,,5.881999969482422,V,G,IRAS 08331+0647,47.3,1213.2,299.80160137878516,True
HD 144087,241.10802513647997,-11.449382690060002,35.8898,27.86,K1(V),359.9639699940399,29.362698813659918,5634.0,0.8870907425880432,0.9371592402458191,True,,6.197999954223633,V,K,IRAS 16015-1118,73.0,2033.8,563.2531377266287,True
HD 144088,241.11132819282994,-11.449875897159998,35.8718,27.88,K1(V),359.96594493509264,29.35991298906015,5361.0,0.86,0.797,True,,6.5929999351501465,V,K,IRAS 16015-1118,73.0,2035.2,551.6487376235449,True
Ross  867,259.9706892315062,26.50074104381222,92.9583,10.76,M4.5V,49.059796740087016,30.88045281329285,3250.0,0.184,0.217,True,,8.229000091552734,V,M,IRAS 17178+2632,16.9,181.8,43.27000176211454,False
Ross  868,259.9758657073033,26.500852499804722,92.9857,10.75,M3.5V,49.0615159019127,30.87606008056673,3144.510986328125,0.27,0.4518416225910187,True,8.420000076293945,7.2729997634887695,V,M,IRAS 17178+2632,16.9,181.7,56.325399118942734,False
DENIS J222644.3-750342,336.68506550679996,-75.06181473211,42.6368,23.45,M8,314.1803434478415,-38.738397911540325,2420.0,0.08,0.104,True,15.210000038146973,12.352999687194824,V,M,IRAS 22215-7516,264.8,6209.6,688.4612580848129,False
HD 212168,336.4631460185,-75.01568785848,42.7219,23.41,G0V,314.27444823198977,-38.733736385774655,5921.5927734375,1.0513535737991333,1.2200589179992676,True,,5.26200008392334,V,G,IRAS 22215-7516,264.8,6199.0,2709.7659688759736,False
L  455-111 A,106.19132910073041,-38.602098793690836,44.593,22.43,M3,249.36929333232914,-14.12681616284954,3385.10400390625,0.27,0.35856956243515015,True,,8.949999809265137,V,M,L  455-111,2.1,47.1,12.905400000000002,False
L  455-111 B,106.19041272535625,-38.60208929169084,44.6065,22.42,M3,249.36898841888168,-14.127468482269018,3304.0,0.27,0.3,True,,8.612000465393066,V,M,L  455-111,2.1,47.1,12.905400000000002,False
LP   97-674 A,213.92482767953996,59.45758992856,35.2319,28.38,M2.2,104.56903043729741,54.563970063293276,3474.13037109375,0.4,0.45081546902656555,True,,9.10099983215332,V,M,LP   97-674,5.1,144.7,44.98226268656717,False
LP   97-674 B,213.92700832221,59.45839406301,35.1883,28.42,M3V,104.5682016814016,54.56268799254977,3656.519775390625,0.27,0.463468998670578,True,,8.850000381469727,V,M,LP   97-674,5.1,144.9,34.360764179104486,False
LSPM J1844+7129E,281.04306105572994,71.48818256677,39.948,25.03,M3.9V,102.22135608874343,26.18986260813737,3133.61474609375,0.27,0.27663472294807434,True,,10.140000343322754,V,M,LSPM J1844+7129,3.2,80.1,24.830294273127752,False
LSPM J1844+7129W,281.04043798158,71.48832860834,39.9388,25.04,M4.1V,102.22139537404183,26.190707404231755,3097.304931640625,0.184,0.2558315098285675,True,,9.829999923706055,V,M,LSPM J1844+7129,3.2,80.1,19.064505726872245,False
HD  79210,138.59489526034582,52.686608750931384,157.8879,6.33,K7V,164.93551150310049,42.66749403967914,3745.384033203125,0.64,0.677148699760437,True,,4.889999866485596,V,K,MCC 541,145.7,922.3,267.560793220339,True
HD  79211,138.60284519441623,52.686361797752774,157.8825,6.33,M0V,164.93461993057932,42.67227468573361,4097.0,0.54,0.544,True,,4.7789998054504395,V,M,MCC 541,145.7,922.3,237.85960677966105,True
RX J1206.9+7007A,181.73233114848998,70.13026041872,57.5817,17.37,M3.5,128.40216615727172,46.522394115940806,3000.06982421875,0.27,0.6487152576446533,True,,7.920000076293945,V,M,RX J1206.9+7007,5.7,99.0,30.689127753303968,False
RX J1206.9+7007B,181.73637064455997,70.13096823733,57.4973,17.39,M4.4V,128.39997723331183,46.52205134404556,4250.0,0.184,0.23372501134872437,True,,9.25100040435791,V,M,RX J1206.9+7007,5.7,99.1,23.5866731277533,False
Ross  110A,172.1453690709271,56.71892578737527,46.4201,21.54,M3.5,143.76855002554632,56.93005695407049,3086.0,0.27,0.3,True,,9.369999885559082,V,M,Ross  110,3.1,66.8,18.3032,False
Ross  110B,172.14441008917333,56.71967265437389,46.3985,21.55,M3.5,143.76854811836344,56.92914331834062,3130.772216796875,0.27,0.25640869140625,True,,,V,M,Ross  110,3.1,66.8,18.3032,False
Ross  370A,49.057629992000834,58.16737079271139,73.6188,13.58,M2.0V,141.08197725922918,0.4923001436068545,3477.0,0.4,0.49126771092414856,True,,7.343999862670898,V,M,Ross  370,999.9,13578.6,3720.5364000000004,True
Ross  370B,49.05796671135542,58.16874304221776,73.5769,13.59,M2.0V,141.0814070250811,0.4935608838797744,3310.7294921875,0.4,0.483877569437027,True,,7.500999927520752,V,M,Ross  370,999.9,13588.6,3723.2764,True
Ross  486A,202.08782914816499,-2.360304450476666,75.8784,13.18,dM3.0,321.1668804281542,59.19830075986065,3290.0,0.27,0.3,True,8.87399959564209,7.514999866485596,V,M,Ross  486,22.1,291.3,90.30043348017622,True
Ross  486B,202.08962258002583,-2.3588645637644445,75.595,13.23,M4,321.1710249703539,59.19918406400448,2851.0,0.184,0.217,True,10.779999732971191,9.239999771118164,V,M,Ross  486,22.1,292.4,69.59377621145374,True
Ross  948A,187.22148126720998,-10.663512174780001,51.4416,19.44,M2V,293.9472404069789,51.814382629317336,3279.842041015625,0.4,0.5449358820915222,True,,7.679999828338623,V,M,Ross  948,3.8,73.9,20.248600000000003,True
Ross  948B,187.22063044627,-10.66411555972,51.5053,19.42,M2V,293.94603956883526,51.813667047159065,3286.023681640625,0.4,0.5372269153594971,True,,7.6519999504089355,V,M,Ross  948,3.8,73.8,20.2212,True
StKM 1-2018A,338.34465507439,-9.61497481268,38.2573,26.14,M2.6V,54.58535010864066,-53.052998653659834,3470.0,0.4,0.421,True,,,V,M,StKM 1-2018,1.4,36.6,10.028400000000001,True
StKM 1-2018B,338.34417340366,-9.61487756417,38.3402,26.08,M2.5V,54.585055898580066,-53.05254730245718,3470.0,0.4,0.421,True,,,V,M,StKM 1-2018,1.4,36.5,10.001000000000001,True
HD    142,1.579897185462917,-49.07518645822445,38.1945,26.18,F7V,321.58716315425403,-66.38664333573934,6170.4228515625,1.2201716899871826,1.5085375308990479,True,,4.690000057220459,V,F,WDS J00063-4905AB,3.9,102.1,33.23056060187759,False
HD    142B,1.5797829210704168,-49.076363841515565,38.2306,26.16,K5,321.58605410723135,-66.38555041595004,4440.0,0.7,0.701,True,,,V,K,WDS J00063-4905AB,3.9,102.0,22.697986470210438,False
L   86-66,3.9646900427875,-67.99772810307472,53.2805,18.77,M0.5,307.975291426444,-48.78064428371106,3883.0,0.54,0.544,True,,7.795000076293945,V,M,WDS J00157-6800AB,47.9,899.1,271.7960170212766,False
L   86-67,3.9311772484495817,-67.99334773624362,53.2872,18.77,M2.5,307.9953164061372,-48.78230051292418,3293.0,0.4,0.421,True,10.109999656677246,8.803999900817871,V,M,WDS J00157-6800AB,47.9,899.1,220.9107829787234,False
HD   1237,4.052825044784584,-79.85117902957778,56.9644,17.55,G8V,304.87137443465184,-37.1440657682552,5367.16748046875,0.8476845622062683,0.929655134677887,True,,5.366000175476074,V,G,WDS J00162-7951AB,4.0,70.2,27.81515974850359,False
HD   1237B,4.052387748000832,-79.85010608003249,56.8529,17.59,M4V,304.87169977955205,-37.145109752437584,3110.0,0.184,0.217,True,,,V,M,WDS J00162-7951AB,4.0,70.4,10.68479478212746,False
G 131-50,4.4942412608904165,20.955244298997222,36.0623,27.73,M3V,112.52288514563166,-41.239224469487255,3591.0,0.27,0.3,True,9.760000228881836,8.689000129699707,V,M,WDS J00180+2057AB,9.3,257.9,52.78895070089942,True
G 131-51,4.496497785140417,20.95680390277111,36.0951,27.7,M2V,112.52600269703827,-41.238050943490194,3819.0,0.5801282525062561,0.6075308322906494,True,9.289999961853027,8.25,V,M,WDS J00180+2057AB,9.3,257.6,88.43725560080773,True
G 242-51,5.870113993570833,77.18929248623778,52.2692,19.13,M2.5V,121.3356290330867,14.404277285458267,3591.5615234375,0.4,0.5578432083129883,True,,8.041999816894531,V,M,WDS J00243+7711AB,11.3,216.2,74.43203287671234,False
G 242-52,5.882520919543751,77.19072550970779,52.2897,19.12,M4.5,121.33861667388001,14.405394028773035,3014.288818359375,0.184,0.28311842679977417,True,,9.934000015258789,V,M,WDS J00243+7711AB,11.3,216.1,44.025194520547956,False
G 158-73,6.105088225470001,-12.29018693661,39.2643,25.47,M2.5V,98.50299905529964,-73.86674205894795,3473.937744140625,0.4,0.5425629019737244,True,10.017999649047852,8.824999809265137,V,M,WDS J00245-1217AB,15.3,389.7,134.1635671232877,True
G 158-74,6.109231675859999,-12.28885051529,39.3211,25.43,M4.0V,98.51830742128139,-73.86702864360362,3107.99658203125,0.184,0.23401516675949097,True,,10.748000144958496,V,M,WDS J00245-1217AB,15.3,389.1,79.26979726027399,True
G  32-37,9.88978055194,14.90529531507528,34.8169,28.72,M4.0V,118.65200938210752,-47.867713809367835,3017.866943359375,0.184,0.4111576974391937,True,,9.96399974822998,V,M,WDS J00395+1454AB,16.2,465.3,127.49220000000001,True
G  32-38,9.890808326283333,14.909708486547224,34.2579,29.19,M4.5V,118.65393835333586,-47.863379318241904,2979.0,0.184,0.217,True,,9.826000213623047,V,M,WDS J00395+1454AB,16.2,472.9,129.5746,True
HD   3821,10.197846629120003,-7.23260959645,37.7924,26.46,G1V,115.21163329987506,-69.94460805954034,5839.0,0.9716408848762512,0.9840929508209229,True,,5.910999774932861,V,G,WDS J00408-0714AB,8.6,227.6,70.54295579479972,True
HD   3821B,10.19634019278,-7.230740460710001,37.7792,26.47,K5V,115.20796437754937,-69.94257240418831,4291.0,0.6625059843063354,0.7080067992210388,True,,7.5960001945495605,V,K,WDS J00408-0714AB,8.6,227.6,54.18184420520028,True
