star_name|simbad_name|ra|dec|st_teff|sy_dist|st_spectype|sy_icmag|st_rad|st_mass|fl_known|fl_gaia|from_catalog
TIC 159966544|CD-36  1252|49.7427|-36.393|3200.0|21.799|M2+Vkee|9.513|0.6192583626772251|0.4885210850900065|0|0.0|HPIC
TIC 407585760|LP  887-74|49.8717|-30.9956|4446.0|25.6267|nan|11.18|0.1000844112743052|0.262|0|0.0|HPIC
TIC 651533420|HD  23588B|56.35038871276|-27.86279331024|4139.159544923024|20.8451|M3V||0.3526167858076633|0.6478389670404919|1|0.0|HPIC
TIC 149840891|HD  26347|62.32879573283|-20.41645280514|5831.78120726737|19.5771|G2/3V||0.2626951726071948|1.0508891538557608|1|0.0|HPIC
TIC 98796342|NAME BD-17 588BC|45.4627|-16.592|3339.0|7.158196134574088|M2.5V||0.5180306695399052|0.2874801608652455|1|0.0|HPIC
TIC 38511303|G 160-19|55.8419|-9.5642|3133.602936840036|20.1423|M4.5V|11.56|0.2733108061438108|0.2469345284123411|0|0.0|HPIC
TIC 461738957|RX J0630.9-0011|97.8793|-88.1935||15.7952930026852|nan|12.04||0.215|0|0.0|HPIC
TIC 417604820|* alf Cep|319.64629828349|62.58578821319|7631.4|15.037593984962406|A8Vn|2.11|2.4049840191037632|1.78104398870907|1|0.0|HPIC
TIC 45696212|* del01 Vel|131.17606980895|-54.7091066307|9297.9|24.69745616201531|A2IV+A4V||3.5530866062366586|2.3593738369935373|1|0.0|HPIC
TIC 239187687|* alf Gem|113.65086392973|31.88914956764|10069.0|15.595757953836555|A1V+A2Vm|1.52|2.375085104766349|2.581497786610372|1|0.0|HPIC
TIC 274945059|* alf CrB|233.67239341549|26.71428047411|9683.0|23.673793629523573|A1IV|2.25|2.831592088278132|2.469284409985063|0|0.0|HPIC
TIC 232853959|* eps Cyg|311.55285283182|33.97023700929|4755.0|22.0946|K0III|1.19|11.124718493152011|1.33|1|1.0|HPIC
TIC 341149986|* bet TrA|238.78567631849|-63.43072506518|7107.5|12.42395305633545|F1V|2.38|1.946666568766314|1.5786322113112048|1|1.0|HPIC
TIC 296856546|* alf Ser|236.06697370796|6.42563663824|4542.0|22.76163673400879|K2IIIbCN1|1.25|12.215093338185584|0.7154204512939922|1|1.0|HPIC
TIC 361269297|* bet Oph|265.86813348725|4.56730335431|4560.0|25.472930908203125|K2IIICN0.5|1.38|12.524014582894914|1.38|0|0.0|HPIC
TIC 53376588|* lam Sgr|276.99266589789|-25.42169542815|4740.0|23.28314018249512|K1IIIb|1.5|10.353406636008415|1.09|1|1.0|HPIC
TIC 150226696|* tet UMa|143.21432590908|51.67728891018|6316.0|13.531410217285156|F7V|2.47|2.3473579717609487|1.52|1|1.0|HPIC
TIC 150387644|* eps UMa|193.50739905026|55.95979735258|9333.0|24.3397|A1III-IVpkB9|1.82|4.044494969896186|2.369445760859328|1|1.0|HPIC
TIC 402546736|* alf Cir|220.62675058735|-64.97513782458|7631.0|16.39967918395996|A7VpSrCrEu|2.86|1.888970550383728|1.7808815628686858|1|1.0|HPIC
TIC 141120277|* bet UMa|165.46031625089|56.38242640731|9317.2|25.985633850097656|A1IVps|2.35|3.170077262327133|2.3649151987268824|0|0.0|HPIC
TIC 51735845|* gam Vir|190.41516843685|-1.44929738536|7147.0|12.024100303649902|F1-F2V|2.26|1.3915404549362949|1.384102463722229|1|1.0|HPIC
TIC 355789476|* alf Hyi|29.69248041373|-61.56985940206|7248.9|21.8627|F0IV|2.39|3.2649116559390405|1.6307801614051023|0|0.0|HPIC
TIC 100725142|* bet Col|87.73995975932|-35.76831139202|4516.0|27.106264114379883|K1III_CN+1|1.69|11.862341337572998|0.7100727189928443|0|0.0|HPIC
TIC 258873063|* del Dra|288.13876617958|67.66153620237|4841.0|29.96890449523925|G9III|1.86|10.80491524490214|0.7862702423658328|1|1.0|HPIC
TIC 337650124|* kap Oph|254.41707500229|9.37502931783|4545.0|26.904430389404297|K2III|1.82|11.543753585195022|1.18|0|0.0|HPIC
TIC 367912480|* gam Cep|354.83680836914|77.63255404755|4832.0|13.788086891174316|K1III-IVCN1||4.694455998647507|0.7839388901507686|1|1.0|HPIC
TIC 198187877|* eta Dra|245.99786414684|61.51421201538|5016.0|27.991003036499023|G8-IIIab|1.66|10.729711093876707|2.31|1|1.0|HPIC
TIC 168775356|* eta Ser|275.32749821045|-2.89882792887|4917.0|19.05017852783203|K0III-IV|2.05|5.957401616909554|1.37|1|1.0|HPIC
TIC 154360594|* rho Pup|121.88603537105|-24.30432227552|6740.2|19.447221755981445|F5IIkF2IImF5II|2.25|3.43202187285435|1.4383409406554175|1|1.0|HPIC
TIC 400036304|* eta Oph|257.594506|-15.724914|8700.4|25.793139025019343|A2IV-V|2.38|2.906039944797816|2.1799463497697418|1|1.0|HPIC
TIC 335941730|* del Mus|195.56776293535|-71.54885060594|4450.0|26.73945999145508|K2III||9.925063850423538|0.6972328442604186|0|0.0|HPIC
TIC 297075865|* del Crv|187.46606366323|-16.51543381615|10209.0|26.22125625610352|A0IV(n)kB9|3.03|1.9848065839452065|2.265564441680908|1|1.0|HPIC
TIC 372682437|* eta Cep|311.32241983446|61.83878289336|4971.0|14.362387657165527|K0IV|2.27|4.082721787305519|1.21|1|1.0|HPIC
TIC 38511251|* del Eri|55.81207850254|-9.76338198694|5045.0|9.088221549987791|K0+IV|2.32|2.375243870688403|0.8410343755343372|0|0.0|HPIC
TIC 399665349|* pi.03 Ori|72.46004321856|6.96127478521|6443.0|8.024456024169922|F6V|2.51|1.3558697633104049|1.2080730199813845|1|1.0|HPIC
TIC 176788601|* lam And|354.39105958592|46.45816132562|4693.0|25.906782150268555|G8IVk|2.47|7.7166967730000255|0.7493016246220631|1|1.0|HPIC
TIC 30753143|* iot Cen|200.14922750313|-36.71227952709|9096.7|17.9727|kA1.5hA3mA3Va|2.69|1.895664085874436|2.300956600152848|0|0.0|HPIC
TIC 460067868|* mu.01 Her|266.61467731526|27.72061094234|5513.0|8.33481216430664|G5IV|2.51|1.792980795487175|0.9679849964469104|1|1.0|HPIC
TIC 419015728|* tau Cet|26.01704803456|-15.93748188539|5356.0|3.652167797088623|G8V|2.41|0.8371770749672125|0.92|1|1.0|HPIC
TIC 67991192|* gam Boo|218.01947443384|38.30824755793|7139.40478515625|26.36383438110352|A7IV+(n)|2.8|3.683687516619034|2.114127397537231|1|1.0|HPIC
TIC 409891396|* del Pav|302.18168428321|-66.18204347419|5576.0|6.099270343780518|G8IV|2.61|1.198855943357825|0.99|0|0.0|HPIC
TIC 352542468|* nu. Oct|325.36899724416|-77.39005200779|4900.0|21.1999|K1III||5.450282090562697|0.8017678042818075|1|1.0|HPIC
TIC 445258206|* eta Cas|12.27615858494|57.81521393977|5907.0|5.922250747680664|F9V|2.58|1.0744279819632376|0.9600480794906616|1|1.0|HPIC
TIC 372480991|* ksi Gem|101.32235394205|12.89559198179|6484.9|18.41666984558105|F5IV-V|2.74|2.800809660704472|1.71|0|0.0|HPIC
TIC 28244955|* alf Tri|28.27044093143|29.5788228038|6320.0|19.658|F5III|2.72|3.065125304370018|1.72|1|1.0|HPIC
TIC 382600457|* eta Sco|258.03830712777|-43.23919388226|6724.0|22.416616439819336|F5IV|2.77|3.2230344774749704|1.859872817993164|1|1.0|HPIC
TIC 167602316|* alf Pic|102.04707829241|-61.94014912126|7510.5|29.60331557134399|A8VnkA6||3.450327165268729|1.7322629376359102|0|0.0|HPIC
TIC 118572803|* eps Eri|53.23268801373|-9.45825874379|5098.0|3.219777107238769|K2V|2.54|0.7496178639035633|0.811199426651001|1|1.0|HPIC
TIC 375621179|* bet Aql|298.82830552141|6.40677162185|5113.0|13.595258712768556|G8IV|2.56|3.124973000435089|0.8597762004763285|1|1.0|HPIC
TIC 229158436|* chi Eri|28.98940022378|-51.6088815518|5050.0|17.583999633789062|G8IIIbCNIV||4.188126841497224|0.8424083379753149|1|1.0|HPIC
TIC 366347973|* zet Aql|286.35253605861|13.86347397092|9234.0|26.12694549560547|A0IV-Vnn|2.98|2.4425465466391723|2.3409616466601406|1|1.0|HPIC
TIC 456332840|* iot UMa|134.80189456871|48.04182703678|7907.0|14.699090957641602|A6|2.85|1.653777434577344|1.6586772203445437|1|1.0|HPIC
TIC 459678581|* u Car|163.37357197799|-58.85317314768|5015.0|29.83136367797852|K0IV|2.57|7.028440637176559|0.8328108486093247|1|1.0|HPIC
TIC 257582738|* del Her|258.75795990318|24.83920868904|8481.2|23.514514923095703|A1IVn|3.05|2.326970567007104|2.10775301131155|1|1.0|HPIC
TIC 366661076|* bet Vir|177.67381441379|1.76472700955|6123.0|10.99704360961914|F9V|2.85|1.7059322983069185|1.174166917800903|1|1.0|HPIC
TIC 48237215|* nu.02 CMa|99.1709932758|-19.25586731315|4779.0|20.465993881225582|K1.5III-IVFe1|2.61|4.957578228496288|1.34|0|0.0|HPIC
TIC 93280676|* gam Lep|86.11577716057|-22.4483733184|6313.0|8.901442527770996|F6V|2.89|1.283302990453096|1.1713958978652954|1|1.0|HPIC
TIC 184842719|* del Gem|110.03074338007|21.98230688862|6939.3|18.59772109985352|F2VkF0mF0|2.98|2.251287754836883|1.52|1|1.0|HPIC
TIC 130726180|* zet Vir|203.67330678158|-0.59583544627|8066.8271484375|22.84645271301269|A2Van|3.25|2.1925285217156283|1.916330099105835|1|1.0|HPIC
TIC 224292240|* del UMa|183.85650900633|57.03261232187|8670.0|24.787199020385746|A2Vn|3.25|2.1648502731912567|2.019745349884033|1|1.0|HPIC
TIC 86336880|* h UMa|142.88212669038|63.06186278665|6748.4|23.72869682312012|F0V|3.15|2.8649229330208006|1.44|1|1.0|HPIC
TIC 357336603|* iot Peg|331.75275857387|25.34510448287|6470.0|11.901073455810549|F5V|3.11|1.503938699392496|1.2854418754577637|1|1.0|HPIC
TIC 377415363|* gam Ser|239.11326276806|15.66160810032|6285.0|11.159442901611328|F6V|3.13|1.452059284950053|1.228531837463379|1|1.0|HPIC
TIC 167092249|* tau Cyg|318.6979298168|38.04544749196|6761.0|20.1626|F2IV|3.14|2.3153325062389856|1.45|1|1.0|HPIC
TIC 144294174|* ksi UMa|169.54515004556|31.52911713531|5686.0|8.7327|F8.5:V+G2V||0.9191884257859974|1.011648069613731|1|1.0|HPIC
TIC 317721019|* eta Lep|89.10121987999|-14.16770134174|6991.4|14.9519624710083|F2V|3.23|1.621125690254747|1.4542208909988403|0|0.0|HPIC
TIC 88523071|* alf For|48.01887219003|-28.98761906061|6195.0|13.995617866516112|F6V|3.08|1.7960902007368376|1.3331849575042725|1|1.0|HPIC
TIC 468285170|* tet Peg|332.54995255058|6.19792158815|8072.9|27.2265|A1Va|3.46|2.4078383463288486|1.96|0|0.0|HPIC
TIC 317132886|* zet Lep|86.73892858875|-14.82194748041|8534.3|22.34919548034668|A2IV-V(n)||1.7992964038867847|1.8742939233779907|0|0.0|HPIC
TIC 5295337|* psi Vel|142.67451245297|-40.4666392323|6938.0|18.5563|F3VFe-0.7|3.02|2.174469389508063|1.64|1|1.0|HPIC
TIC 185284200|* mu. Vir|220.76507571633|-5.65822011022|6695.6|19.128318786621097|F2V|3.26|2.143938575737835|1.42|1|1.0|HPIC
TIC 1674663309|*  70 Oph A|271.3644238561|2.49537786946|5298.0|5.112358570098877|K0V|2.92|0.851139807876537|0.8256458044052124|1|1.0|HPIC
TIC 318805118|* gam Cet|40.82514892123|3.23581310156|8642.7|25.1383|A2Vn+F4V|3.32|1.9954051674319344|2.161378125950979|1|1.0|HPIC
TIC 116988032|* iot Per|47.26675070351|49.61327629663|5952.0|10.571187019348145|G0V||1.4133058935198064|1.0567327737808228|1|1.0|HPIC
TIC 161825882|* tet Dra|240.47225399819|58.56523985964|6196.0|21.50992202758789|F9V|3.31|2.633386255448376|1.5533807277679443|0|0.0|HPIC
TIC 198079199|* eps Ret|64.12095500368|-59.30215458248|4792.0|18.447195053100582|K2III|3.08|3.7090428466907457|0.773695444244286|1|1.0|HPIC
TIC 441709021|* tet Boo|216.29914589296|51.85073920124|6280.0|14.473700523376465|F7V|3.39|1.7269537818097596|1.3208087682724|1|1.0|HPIC
TIC 301051051|* e Eri|49.98188638193|-43.06979826617|5432.0|6.04108190536499|G6V|3.25|0.919127573325152|0.8859955668449402|0|0.0|HPIC
TIC 262841041|* gam Tuc|349.35729491931|-58.23575201115|6542.1|22.69697570800781|F4V|3.33|2.5022591406880457|1.640529751777649|1|1.0|HPIC
TIC 396915247|* iot Leo|170.98105513474|10.52950625195|6760.0|23.598|F3V||2.4090266598133736|1.72|1|1.0|HPIC
TIC 6029884|* iot Vir|214.00360919961|-6.00055907092|6161.0|22.01656723022461|F7III||2.662881739451389|1.18|1|1.0|HPIC
TIC 272698772|* eps Ser|237.70402401545|4.47774261977|7994.6|22.03438949584961|kA2hA5mA7V||1.8364039259585772|1.8091284036636357|0|0.0|HPIC
TIC 189576919|* ups And|24.19934213464|41.40546330856|6154.0|13.467429161071776|F9V|3.35|1.6182601900875098|1.2565549612045288|1|1.0|HPIC
TIC 302158903|* tet Per|41.04995061767|49.22845067103|6263.0|11.143680572509766|F8V|3.37|1.2949072785965896|1.1880292892456057|1|1.0|HPIC
TIC 419919445|* iot Psc|354.98765749405|5.62629107296|6200.0|13.656708717346191|F7V|3.37|1.5953334821246958|1.2706135511398315|1|1.0|HPIC
TIC 24592444|*  72 Oph|271.83743649157|9.56384524574|8299.0|26.20272254943848|A5V|3.54|2.006521915334766|1.8965578079223635|1|1.0|HPIC
TIC 453620177|* I Car|156.09876313222|-74.0316113014|6940.9|16.278682708740234|F3V|3.48|1.585025287311204|1.4345422983169556|0|0.0|HPIC
TIC 67772871|* omi02 Eri|63.81800002674|-7.65287139379|5133.0|5.009246349334717|K0V|3.29|0.8274791000714117|0.85|1|1.0|HPIC
TIC 425935521|* zet Tuc|5.01782133374|-64.87480824956|5932.0|8.606389045715332|F9.5V|3.4|1.0727387258312966|1.0127413272857666|0|0.0|HPIC
TIC 287532010|* alf Cha|124.63144107193|-76.91972923065|6736.0|19.4777889251709|F5VFe-0.8||1.958276859726288|1.505081295967102|0|0.0|HPIC
TIC 900080356|* ksi UMa A|169.54337805721|31.52698480686|5929.0|8.7327|F8.5:V||1.0630144807965822|1.0812603793394122|1|1.0|HPIC
TIC 60716322|* ksi Peg|341.6732352815|12.17289336589|6193.0|16.39324378967285|F6V|3.42|1.8951414710815049|1.18|1|1.0|HPIC
TIC 421189312|* alf Crv|182.1034040608|-24.72887067219|6962.1|14.968351364135742|F1V||1.431890586780049|1.408564209938049|0|0.0|HPIC
TIC 458445966|* bet CVn|188.43566660794|41.35747823532|5878.0|8.471735000610352|G0V|3.42|1.0644278983979707|0.9773491621017456|1|1.0|HPIC
TIC 270577175|* bet Pic|86.82121658264|-51.06650357145|8038.7|19.63089942932129|A6V|3.58|1.5352927332289603|1.675476312637329|0|0.0|HPIC
TIC 231698181|* eps Ind|330.84022044679|-56.78598056775|4641.0|3.638480424880981|K5V||0.7284929868028943|0.7392322421073914|1|1.0|HPIC
TIC 445070560|* bet Com|197.96832116614|27.87818300476|5996.0|9.195765495300291|F9.5V|3.47|1.103815927038102|1.029361605644226|1|1.0|HPIC
TIC 32203661|*  37 Lib|233.54460349198|-10.06453455615|4791.0|29.094188690185547|K1III-IV|3.33|5.38401600154008|1.003593|1|1.0|HPIC
TIC 265488188|* gam Pav|321.61085340482|-65.36620069837|6095.0|9.25531768798828|F9VFe-1.4CH-0.7|3.45|1.0839419047110306|1.1236573457717896|0|0.0|HPIC
TIC 269995013|* psi Cap|311.52388516972|-25.27089743585|6540.2|14.62600803375244|F5V||1.5030679923871444|1.35|1|1.0|HPIC
TIC 374860864|*  36 Dor|88.52523471591|-63.08977670386|4768.0|27.31164932250977|K2III-IV||5.054671424417164|0.993602|0|0.0|HPIC
TIC 324016035|* gam Oph|266.97316282031|2.70725888276|9311.0|29.704090118408203|A1VnkA0mA0|3.71|1.948831079995183|2.36|0|0.0|HPIC
TIC 282038438|* 110 Her|281.4155122097|20.54630984372|6367.0|19.342308044433597|F5.5IV-V|3.54|2.0445096998325445|1.4616270065307615|1|1.0|HPIC
TIC 80256268|* kap Phe|6.55083514676|-43.67983186262|7868.3|23.950773239135746|A5IVn|3.7|1.8453481959633928|1.88|0|0.0|HPIC
TIC 303297349|* p Vel|159.32455814639|-48.22566929279|7163.408203125|26.734514236450195|A3/5|3.41|2.584463253783749|1.811296224594116|1|1.0|HPIC
TIC 380353415|* eta Cru|181.7204082775|-64.61373063927|6914.0|19.67384529113769|F2V||1.7991981431536488|1.509790301322937|1|1.0|HPIC
TIC 121078878|* tau06 Eri|56.712036479|-23.24972143005|6685.0|17.777544021606445|F5IV-V||1.692270139737248|1.4056832790374756|0|0.0|HPIC
TIC 239137207|* rho Gem|112.27807726795|31.78487515352|6930.6|17.831342697143555|F1V|3.67|1.6176445008300473|1.461370825767517|1|1.0|HPIC
TIC 159190005|* zet02 UMa|200.98467925142|54.92180723463|8279.0|24.809844970703125|kA1h(eA)mA7IV-V||1.773629590631398|2.04|1|1.0|HPIC
TIC 114776214|* chi01 Ori|88.59569698813|20.27624791735|5943.0|8.703668594360352|G0V|3.59|0.9928354016545802|1.000099539756775|1|1.0|HPIC
TIC 159191044|* g UMa|201.30642817363|54.98797232257|7976.0|24.693607330322266|A5V+M3-4V|3.78|1.8212809791754907|1.7632606029510498|1|1.0|HPIC
TIC 296740796|* lam Ser|236.61089345437|7.35306712418|5898.0|11.904708862304688|G0-V|3.6|1.3659422991618742|1.07|0|0.0|HPIC
TIC 30068122|* i Cen|206.42185639597|-33.04371734706|6802.4|19.237998962402344|F2V|3.69|1.7446416439000556|1.46|0|0.0|HPIC
TIC 334849779|* gam Crt|171.22052906169|-17.68400589128|7745.0|26.49341583251953|A7V(n)||1.982219364639305|1.83|1|1.0|HPIC
TIC 87238691|* b Oph|261.59256944713|-24.17530814093|7499.0|24.94635581970215|kA5hA9mF1III||1.9196540623443368|1.6721723079681396|0|0.0|HPIC
TIC 334753043|* kap CrB|237.8080477854|35.65737909179|4838.0|29.962303161621097|K1IVa|3.57|4.911548070346585|1.130497932434082|1|1.0|HPIC
TIC 330608569|* eps Cep|333.75921445423|57.04356555385|7307.6|26.180814743041992|F0V(Sr)||2.0803785494541|1.7076895236968994|1|1.0|HPIC
TIC 259237827|* sig Dra|293.08995317436|69.66117656911|5298.0|5.763694763183594|K0V|3.63|0.7810402930285074|0.8286758065223694|1|1.0|HPIC
TIC 456871289|HD  60532|113.51325100152|-22.29606621626|6208.0|26.2066593170166|F6IV-V||2.665476973637987|1.2|0|0.0|HPIC
TIC 262143945|* del Equ|318.6200569745|10.00698209199|6299.0|4.5079|F7(V)+G0(V)|3.78|0.431981317278964|1.33|1|1.0|HPIC
TIC 219234987|* gam Dor|64.00661762952|-51.48664418496|7051.741114703543|20.41166305541992|F1V||1.7015507255121216|1.522255778312683|0|0.0|HPIC
TIC 71353640|* tau03 Eri|45.59791497345|-23.62447309178|7940.7|27.057147979736328|A3IV-V|3.87|1.915442515627512|1.91|0|0.0|HPIC
TIC 421444084|* ups Cep|311.33802798895|57.57972002082|6161.0|28.37956047058105|F8IV-V+F9IV-V||2.933758898378221|1.6234450340270996|1|1.0|HPIC
TIC 381132939|* mu. Cet|41.23556523431|10.11414173159|7105.757578622448|26.53590202331543|A9IIIp||2.214108247837521|1.6|1|1.0|HPIC
TIC 1628071|* eta Crv|188.01760900578|-16.19599459632|6853.5|18.24484062194824|F2V||1.549743850478185|1.4162572622299194|1|1.0|HPIC
TIC 75899957|* ksi Oph|260.25156035712|-21.11294080611|6756.0|17.496795654296875|F2V||1.5219207794148846|1.44|1|1.0|HPIC
TIC 209188615|* ome Sgr|298.95980707092|-26.29951026042|5463.0|25.9875|G5IV||3.124001355474703|1.48|0|0.0|HPIC
TIC 44180973|* bet Cir|229.37853657047|-58.80120511591|8581.4|29.53250312805176|A3Va||1.873892369561792|2.14|1|1.0|HPIC
TIC 311180437|* ksi Boo|222.84744868862|19.10045609036|5620.0|6.751194477081299|G7Ve+K5Ve|3.48|0.7852250041371631|0.9037054181098938|1|1.0|HPIC
TIC 157364190|* chi Her|238.1689214069|42.45151419491|5820.0|15.895545959472656|F8VFe-2Hdel-1|3.82|1.749564246752297|1.121078610420227|0|0.0|HPIC
TIC 326242565|* tau01 Eri|41.27584766906|-18.57263295284|6330.0|14.267354011535645|F7V|3.76|1.3581591492452345|1.217058777809143|0|0.0|HPIC
TIC 72506701|* tau Boo|206.81557120739|17.45688614097|6465.0|15.6024169921875|F7IV-V|3.85|1.4219139659609137|1.2496217489242554|1|1.0|HPIC
TIC 165602000|*  61 Cyg A|316.72474839747|38.7494158435|4441.0|3.496245622634888|K5V|3.54|0.6708852080982142|0.6795274019241333|1|1.0|HPIC
TIC 422478973|*  61 Vir|199.60131131393|-18.31119762227|5552.0|8.53191089630127|G6.5V||0.9910541455989766|0.98|1|1.0|HPIC
TIC 157966796|* sig Boo|218.67007158535|29.74512880167|6782.2|15.74668788909912|F4VkF2mF1|3.94|1.2997951751863177|1.46|1|1.0|HPIC
TIC 441804568|* psi01 Dra A|265.48486957914|72.14884270796|6410.0|22.790996551513672|F5IV-V||2.054614618982812|1.4589874744415283|1|1.0|HPIC
TIC 409104974|* lam Aur|79.78531442686|40.09905267708|5854.0|12.55730152130127|G1.5IV-VFe-1|3.86|1.2987374051850809|0.9979292154312134|1|1.0|HPIC
TIC 77263680|* alf Cae|70.14047354187|-41.86375932071|6972.0|20.383569717407227|F2V|3.9|1.5876983891913294|1.467048406600952|1|1.0|HPIC
TIC 508850829|* zet01 Aqr|337.20786008861|-0.02054497213|6956.995815376224|29.0056|F2IV/V||2.228947494465781|1.5230779082183856|1|1.0|HPIC
TIC 175800228|*  16 Lib|224.29582658659|-4.34645914431|7027.0|27.5135555267334|F2V|4.0|2.0913052034534894|1.55|1|1.0|HPIC
TIC 27014182|* tet Cyg|294.11055502577|50.22110012354|6680.8|18.41971969604492|F3+V|3.92|1.5418599592672473|1.3643949031829834|1|1.0|HPIC
TIC 134497068|* I Pup|108.14010653667|-46.75930424491|6935.9|21.32318878173828|F3VFe-1.0|3.95|1.6436865309620323|1.4689342975616455|0|0.0|HPIC
TIC 77549389|* tau01 Hya|142.28725373859|-2.76894694002|5161.0|18.23572158813477|F5V||2.516910095523852|1.315885066986084|1|1.0|HPIC
TIC 30293512|HD 114613|198.01326383238|-37.80302201689|5688.0|20.446475982666016|G3V|3.92|2.133064901455817|1.0|0|0.0|HPIC
TIC 343813545|* kap01 Cet|49.8404000195|3.37019372145|5709.0|9.271559715270996|G5V|3.91|0.9597133103905946|1.02|1|1.0|HPIC
TIC 381949122|* zet Dor|76.37773407604|-57.47270248315|6158.0|11.69438934326172|F9VFe-0.5||1.0705500156214771|1.088836669921875|1|1.0|HPIC
TIC 150182413|* f UMa|137.21773325457|51.60464640409|7342.129682918449|28.58735466003418|kA3VmF5IIISr|4.1|1.9964312919212703|1.676371932029724|1|1.0|HPIC
TIC 182938696|* q Pup|124.63880723131|-36.65929547632|7627.990146408367|28.94302749633789|A8V|4.11|1.892446812663624|1.7118679285049438|0|0.0|HPIC
TIC 63782132|* del Tri|34.26348071015|34.22423430148|5668.0|10.914851188659668|G0.5VFe-0.5||1.1392893115825424|0.99|1|1.0|HPIC
TIC 252756054|*   7 And|348.13751915726|49.40620275332|7173.4|24.81650733947754|F1V|4.07|1.757305248785318|1.57354998588562|0|0.0|HPIC
TIC 104572330|* zet Ser|270.12087068887|-3.69026730009|6634.8|22.97112274169922|F2V||1.842006505297168|1.4620360136032104|0|0.0|HPIC
TIC 254425584|* g Lup|235.297412196|-44.66120934976|6645.0|17.392526626586914|F3/5V||1.377379544620389|1.3105807304382324|1|1.0|HPIC
TIC 285544488|HD   5015|13.26748285421|61.12397272637|6105.0|18.89615058898925|F9V|4.02|1.7001792762320462|1.1780400276184082|1|1.0|HPIC
TIC 100708841|* eta Ind|311.0097284066|-51.92097386755|7358.549119870903|24.18303108215332|A9IV||1.6591901120078727|1.5750811100006104|0|0.0|HPIC
TIC 454082369|HD 102365|176.62946664353|-40.50035554999|5618.0|9.318137168884276|G2V|3.97|0.9727570937970792|0.8899210095405579|1|1.0|HPIC
TIC 348147249|* 111 Her|281.75513525768|18.18151058718|8070.0|28.586156845092773|AVa+|4.13|1.750505241004917|1.8009182214736938|1|1.0|HPIC
TIC 79454735|*  36 Oph|258.83659901326|-26.60170004688|5132.0|5.952195167541504|K2V+K1V||0.7314341047698735|0.8094933032989502|1|1.0|HPIC
TIC 4746245|* eps Cet|39.89080086793|-11.87216270626|6458.0|27.0343|F5V||2.110312698772546|1.35|1|1.0|HPIC
TIC 308844962|* B Car|122.25280382313|-61.30242781434|6483.0|27.609474182128903|F6VFe-0.8CH-0.4||2.268385830150775|1.542897343635559|1|1.0|HPIC
TIC 95473936|*  70 Vir|202.10753411751|13.77878970853|5539.0|18.09062385559082|G4Va|3.98|1.9128796312254737|0.96|1|1.0|HPIC
TIC 66604391|* sig Cet|38.02184975336|-15.24452953881|6356.0|23.0169620513916|F5V|4.07|1.9917707386293408|1.4302655458450315|1|1.0|HPIC
TIC 27136704|* m Tau|76.86252520595|18.6450499841|5691.0|15.906935691833496|G4V||1.5968053564464568|1.037501573562622|1|1.0|HPIC
TIC 1277142190|*  36 Oph B|258.83743593135|-26.60282206323|5144.0|5.947053909301758|K1V||0.7243885562780663|0.8145808577537537|1|1.0|HPIC
TIC 452700589|* mu. Cyg|326.0357402965|28.74262686868|6394.087673823478|22.129884719848636|F6V+F3V||1.8340631139935768|1.3988648653030396|1|1.0|HPIC
TIC 79215518|* pi. CMa|103.90596497628|-20.13649472138|6745.3|29.761960983276367|F1.5V||2.257083808061299|1.620673418045044|1|1.0|HPIC
TIC 407589461|*  21 LMi|151.85734977334|35.24469753434|7870.0|27.512903213500977|A7V(n)|4.24|1.6609845088530475|1.88|0|0.0|HPIC
TIC 416519065|*  36 UMa|157.6565848646|55.98053789365|6164.0|12.941956520080566|F8V||1.118401495873313|1.0958452224731443|1|1.0|HPIC
