,main_id,coo_ra,coo_dec,plx_value,dist_st_value,sptype_string,coo_gal_l,coo_gal_b,teff_st_value,mass_st_value,radius_st_value,binary_flag,mag_i_value,mag_j_value,class_lum,class_temp,parent_main_id,sep_ang_value,sep_phys_value,a_crit_s,ecliptic_pm45deg,Lon,Lat,baseline_E,separation_E,baseline_i,baseline_o,Erik_teff,teff,contrast,contrast_flag,baseline_flag,optimised_flag
916,Ross 1002,170.98874742371,-18.3635427890389,55.5846,17.99,M3,275.530103016065,39.8080702583622,3318.0,0.27,0.3,False,10.5299997329712,9.17199993133545,V,M,,,,,True,179.3246851281627,-20.373982446731677,220.84493887136233,0.005510483342191166,231.62412596188105,130.65362780567372,3427.6778654645045,3318.0,2.9949345575967447e-06,1,0,0
917,G  23-8,295.475886937569,3.15444687719528,43.3427,23.07,M2V,41.5928426878096,-9.73010944492898,3376.0,0.4,0.398940294981003,False,,9.30399990081787,V,M,,,,,True,298.07075511491314,24.145419644548504,205.71460201481182,0.005915780138787839,215.7552947909359,121.70239980682116,3556.3131856898544,3376.0,1.657921126034751e-06,1,0,0
918,LP  921-20,266.961018033713,-30.6526908906981,36.9908,27.03,M4,358.782968248184,-1.3031910509963,4250.0,0.184,0.217,False,,9.42399978637695,V,M,,,,,True,267.3592418144862,-7.2410420006194665,489.0087357688803,0.002488631118101416,512.8766889069013,289.30146954413743,3213.660538640318,3213.660538640318,5.9545703162377884e-06,1,0,0
919,SIPS J1045-2607,161.32153887321,-26.12364525839,42.2333,23.68,M8e,270.559359961341,28.7030576734868,2420.0,0.08,0.104,False,15.8900003433228,12.7910003662109,V,M,,,,,True,174.05043079746764,-31.218997922506222,1576.332873017084,0.0007720211750254347,1653.2718648817938,932.5711041491704,2570.3957827688646,2420.0,3.7268614368292794e-05,1,0,0
920,HD   1815,5.5981827507722,-27.0325146986236,45.9535,21.76,K2Vk:,32.1245960129755,-83.5349601717636,5100.0,0.82,0.783,False,7.35699987411499,6.69600009918213,V,K,,,,,True,353.4942419077067,-26.846087606281124,43.31986379455291,0.028092478836715336,45.43425644925288,25.62837704015834,5105.049999754065,5100.0,2.640799528792765e-07,1,1,1
921,G 100-57,91.16463460871,27.8977884320039,34.9938,28.58,M2.5,183.009091963932,3.09079747699689,3169.61401367188,0.4,0.526086926460266,False,,9.06599998474121,V,M,,,,,True,91.0381292280146,4.462754305841779,219.24124721107856,0.005550791068462658,229.94215995883877,129.70487102470068,3467.368504525317,3169.61401367188,1.0306067538622064e-06,1,0,0
922,BD-13  6424,353.12858805001,-12.26429526178,36.4268,27.45,M0Ve,67.8581217517748,-66.2736659716082,3770.0,0.54,0.544,False,8.64599990844727,7.44999980926514,V,M,,,,,True,348.8169739722156,-8.53434747390232,143.9431672217305,0.008454464219084856,150.96886741578666,85.15792615158068,3845.9178204535356,3770.0,7.79787399381058e-07,1,0,0
923,HD  14691,35.50638209319,-10.77753544788,33.5081,29.84,F3V(n),179.790063606745,-63.1439953929012,6790.8173828125,1.40765345096588,1.59941208362579,False,,4.67700004577637,V,F,,,,,True,29.31945997025624,-23.487678721048592,16.403051496276397,0.07419121723382548,17.203665546285333,9.704176133826273,6745.280276979222,6790.8173828125,4.583400182147128e-08,0,0,0
924,LP  829-41,34.08927718934,-22.01352513012,51.8252,19.3,M5.5Ve,202.722415546002,-70.0554197047463,2930.0,0.123,0.156,False,,11.3079996109009,V,M,,,,,True,23.111481583133084,-33.41057178452355,584.289087986423,0.002082808633397149,612.8075653694287,345.670086092219,2930.8932452503213,2930.0,1.2934357928190564e-05,1,0,0
925,LP   19-419,179.391395417704,79.4506728816864,39.9897,25.01,M6,126.006880745486,37.3539012917446,2740.0,0.093,0.126,False,,11.9119997024536,V,M,,,,,False,114.9995369154116,64.31507208985312,1071.9445650209898,0.0011352847867035353,1124.2649445419186,634.1709569724189,2811.9008303989394,2740.0,2.1594585225237076e-05,1,0,0
926,LP  485-17,127.63570975796,9.78762250367167,59.8055,16.72,M7.5Ve,215.300903349536,26.4271221783928,2630.0,0.088,0.116,False,14.7740001678467,11.8900003433228,V,M,,,,,True,127.5267158385659,-8.884455389454855,844.8840133196701,0.0014403898495797657,886.1218288471781,499.8401230264567,2630.2679918953813,2630.0,2.6861496279728886e-05,1,0,0
927,G  61-48,199.22113333514,23.16859965424,35.9639,27.81,M2V,359.805905457838,83.0133971668283,3961.0,0.4,0.421,False,,8.42399978637695,V,M,,,,,True,187.947500622128,28.771831015222908,170.7023554893255,0.00712914800366635,179.03414084069124,100.98887542378823,3556.3131856898544,3961.0,1.2272271500286554e-06,1,0,0
928,2MASSI J0019457+521317,4.94098471030667,52.2215499178261,50.3069,19.88,M9,118.010417348313,-10.3472679808421,2350.0,0.078,0.101,False,,12.7919998168945,V,M,,,,,False,30.731806889621755,44.766855418647054,1445.0723369931573,0.0008421463242387368,1515.604653284342,854.9163238001731,2382.319469358689,2350.0,4.108865156759819e-05,1,0,0
929,LP   53-55,48.40874380714,65.35465039937,44.3452,22.55,M1.5V,137.054308736024,6.45905334391196,3461.0,0.47,0.482,False,,8.72799968719482,V,M,,,,,False,66.86565864493103,45.22489201837886,158.35311652151998,0.007685117815110919,166.08214974308913,93.68296712437822,3622.4299841669877,3461.0,1.1017103849790421e-06,1,0,0
930,LP  737-14,199.18920232635,-12.33898959162,44.7966,22.32,M3.5V,312.589347255663,50.0573976158331,3257.0,0.27,0.3,False,,9.48900032043457,V,M,,,,,True,202.3629892884925,-3.9180775787495903,284.3594883312773,0.004279661508745275,298.2387474229806,168.22934200492207,3273.406948788383,3257.0,3.0642750906039964e-06,1,0,0
931,2MASS J11231964-0509045,170.83185190042,-5.15132971815,46.8089,21.36,M7,266.21874223584,51.329135619587696,2630.0,0.088,0.116,False,,11.7930002212524,V,M,,,,,True,173.6252090835897,-8.365443295232042,1079.3494332839807,0.0011274961743901538,1132.0312358956774,638.5517361151385,2679.1683248190316,2630.0,2.6861496279728886e-05,1,0,0
932,CD-43  9510,224.882257596305,-44.0947564028597,41.4009,24.15,K6.5Vk:,325.936960246183,12.9808930003131,4169.0,0.69,0.609687864780426,False,,7.63000011444092,V,K,,,,,True,235.5438009803029,-25.90045116248015,92.40087835400745,0.013170463079316479,96.91085879637686,54.66509683707905,4197.589839910078,4169.0,5.506829719984697e-07,1,1,1
933,HD 158259,261.35023036706,52.79068607998,37.0177,27.01,G0,80.1386764304115,34.0898406549183,5754.28564453125,0.984711408615112,1.28444647789001,False,,5.26900005340576,V,G,,,,,False,248.55036717394907,75.58317851218229,25.748743707438532,0.04726297992186319,27.005510229627042,15.233162208779056,5929.2532458,5754.28564453125,8.553997461046892e-08,0,1,0
934,LSPM J0627+2129,96.86726791399,21.48964119666,39.0785,25.59,M5.3,191.121727968194,4.6225854841509,3045.3994140625,0.123,0.190509125590324,False,,11.2250003814697,V,M,,,,,True,96.396754734293,-1.7974306634295456,587.2138471994018,0.002072434706132911,615.875078710768,347.4003969772528,2982.634245778771,3045.3994140625,8.261241239053162e-06,1,0,0
935,LP  435-442,190.07831496193,19.76993858294,34.167,29.27,M4V,283.237786801516,82.2127918677985,3266.0,0.184,0.311870396137238,False,,10.5640001296997,V,M,,,,,True,181.02402509083123,22.074025739927535,356.7356525739113,0.0034113841666154423,374.1475088772714,211.04765821033655,3213.660538640318,3266.0,2.825799368306286e-06,1,0,0
936,BD-17   400,32.2954215651996,-16.3395914749797,35.1119,28.48,K9Vk:,185.995563730198,-69.0120754271553,3885.0,0.59,0.727584660053253,False,,8.07600021362305,V,K,,,,,True,23.844428986673854,-27.52256985527634,105.1488943214911,0.011573705693347808,110.28109073968807,62.206924791065155,3926.449353995997,3885.0,4.204985057550804e-07,1,0,0
937,BD+25  3173,254.536873377951,25.7441594591264,96.2333,10.39,M2V,46.5238029115062,35.3373436533988,3934.0,0.4,0.421,False,7.6020002365112305,6.44799995422363,V,M,,,,,False,248.93429966432572,48.05703328963452,64.6539475007233,0.01882270772166315,67.80963220788705,38.24979117066131,3556.3131856898544,3934.0,1.237276025106027e-06,1,1,1
938,2MASSI J1627279+810507,246.866145169295,81.0855260111844,49.1743,20.34,M9e,114.41995304437,32.1086070900227,2350.0,0.078,0.101,False,,13.0270004272461,V,M,,,,,False,103.09194105413371,74.38273091421313,1478.509624468854,0.0008231007338183916,1550.6739762476618,874.6980898438393,2382.319469358689,2350.0,4.108865156759819e-05,1,0,0
939,CD-32 12693,260.955115157821,-32.2545206392467,45.4993,21.98,M1.5,354.669637108283,2.14522507108888,3463.0,0.47,0.482,False,9.5319995880127,8.37600040435791,V,M,,,,,True,262.2573447136954,-9.05756483973303,154.17216546135285,0.00789352833707801,161.69713127741954,91.20948312025986,3622.4299841669877,3463.0,1.1009335560083302e-06,1,0,0
940,L  360-67,352.339403778292,-46.7820001405211,36.5949,27.33,M3:,336.91134384042,-64.5649709425072,3296.0,0.27,0.3,False,,9.96399974822998,V,M,,,,,True,331.1606853739145,-39.22342913465766,339.9963671195868,0.003579339294616129,356.59119818072986,201.14456338435028,3427.6778654645045,3296.0,3.0195824691719677e-06,1,0,0
941,V* OT Ser,230.47055229613,20.97775302066,87.3251,11.45,M1.0V,31.0568885759924,55.2391256263536,3620.0,0.47,0.482,False,7.84299993515015,6.6100001335144,V,M,,,,,True,221.09136921123562,37.94398578828261,73.49733857473855,0.016557910537404755,77.08465901414318,43.481611885363826,3655.9479161312506,3620.0,1.0431574062857863e-06,1,1,1
942,BD+70   639,164.408711785775,69.5966157518069,42.6684,23.44,M2V,136.383614568539,44.4412426699777,3924.0,0.4,0.421,False,,7.51399993896484,V,M,,,,,False,126.21038740608736,55.348704253510554,146.604675088298,0.008300979188589373,153.7602804157171,86.73249543977677,3556.3131856898544,3924.0,1.241039330687957e-06,1,0,0
943,LP  131-55,191.4456695,52.92189,40.0,25.0,M3.5V,124.889513668152,64.1848618670641,3270.0,0.27,0.3,False,,10.0679998397827,V,M,,,,,False,160.64844007828472,51.21732444955541,315.97560518177534,0.0038514440257429714,331.39801052056436,186.9336889768567,3273.406948788383,3270.0,3.049233161333518e-06,1,0,0
944,HD  90884,157.09812383601,-51.7052638835,42.1312,23.74,K3.5Vk:,281.608740472408,5.14483493202495,4551.94677734375,0.711983621120453,0.705932199954987,False,7.88399982452393,6.95900011062622,V,K,,,,,False,189.0504016304176,-54.681536774718495,65.80420963912391,0.01849368548808347,69.01603731635676,38.930295428887,4715.198713364476,4551.94677734375,3.705174985595355e-07,1,1,1
945,HD  23484,56.0382207164767,-38.2817700731175,61.8444,16.17,K2V,241.326087001328,-52.3674284050598,5241.0,0.805178225040436,0.843781590461731,False,6.09000015258789,5.46199989318848,V,K,,,,,False,38.67204349874807,-55.83535244955027,28.286678893049118,0.04302245454332613,29.66731910837779,16.734624913019854,5105.049999754065,5241.0,2.2041408054456667e-07,1,1,1
946,2MASS J15345704-1418486,233.737218090834,-14.3136811330344,91.4216,10.94,M8.6V,351.785039903126,32.6362713642673,2420.0,0.08,0.104,False,,11.3800001144409,V,M,,,,,True,234.8852385428524,4.815108672692349,728.2551364361021,0.0016710659437479244,763.8004308195449,430.8415489608076,2413.2371370086103,2420.0,3.72686143682928e-05,1,0,0
947,PM J10566-1552,164.162144268472,-15.8815335696658,56.5105,17.7,M3,266.610788293433,38.7623371499854,3198.5869140625,0.27,0.550982177257538,False,,8.07100009918213,V,M,,,,,True,171.88410575706848,-20.821165814609138,127.30624512726915,0.00955932959644879,133.5199163167981,75.3153903059761,3427.6778654645045,3198.5869140625,9.290227282988804e-07,1,0,0
948,HD 158633,261.250407255895,67.3067079848867,78.1747,12.79,K0,97.5588489587554,33.1704242129218,5224.0,0.88,0.758506715297699,False,,4.9689998626709,V,K,,,,,False,163.76244529007738,86.48973010307593,25.05157778365123,0.04857827189040618,26.27431644011621,14.820713286060654,5284.452517751803,5224.0,2.7377474318547263e-07,1,1,1
949,HD 121560,208.95830660548,14.05650219429,40.7997,24.51,F6V,355.108857327437,70.0904892282964,6074.62548828125,1.09820735454559,1.19391298294067,False,,5.13700008392334,V,F,,,,,True,201.49683732909213,24.181335098036744,22.555991692973596,0.053952952874910115,23.65692366684315,13.344304644256397,6353.309318517436,6074.62548828125,9.314590499808245e-08,0,1,0
950,Ross  508,230.963071193671,17.4659566288347,89.1284,11.22,M4.92,25.6565317050596,53.6004616305266,3102.0,0.184,0.22501628100872,False,,9.10499954223633,V,M,,,,,True,223.00441687836238,34.75419549201108,210.09979715505958,0.005792306196086976,220.35452625498047,124.29671623823779,3069.870107671435,3102.0,5.786883223183304e-06,1,0,0
951,Wolf  654,257.89478276828,38.4427542592,83.0687,12.04,M4V,62.4852251145378,35.2891473757147,3197.27026367188,0.184,0.422577112913132,False,,7.63000011444092,V,M,,,,,False,250.15319378963605,61.048526922849625,113.0035595973374,0.010769239138963748,118.5191331804105,66.85380743521004,3213.660538640318,3197.27026367188,1.580197266812402e-06,1,0,0
952,G 109-35,104.870068744228,19.3488494083481,128.9866,7.75,M5.0Ve,196.405970094352,10.4010412580486,2927.0,0.123,0.156,False,,9.15999984741211,V,M,,,,,True,104.04302287286461,-3.3687233821070595,235.10505389830448,0.0051762492412616105,246.58026077806213,139.09002562723046,3061.963433690679,2927.0,1.2951120605220703e-05,1,0,0
953,G 273-150,358.04394443212,-19.65445361046,40.6908,24.58,M0.5V,58.6130796679042,-74.5020186699578,3561.0,0.54,0.544,False,,8.76099967956543,V,M,,,,,True,350.1558686641076,-17.20747818361538,144.46722715189102,0.008423795353795845,151.5185061075105,85.46796418737623,3767.0379898390893,3561.0,8.354104643369519e-07,1,0,0
954,CD-67  2555,339.03150845105,-66.92487439251,33.6885,29.68,K2V,320.962256734544,-45.175593582551,4445.35595703125,0.696465849876404,0.701688587665558,False,,7.55000019073486,V,K,,,,,False,306.4894724378661,-52.02754886928581,65.80362050908961,0.018493851059301007,69.01541943156404,38.92994689485843,5105.049999754065,5105.049999754065,3.2845599392426503e-07,1,1,1
955,BD+26     8,3.01676492631,27.09895446072,38.5856,25.92,K3V,112.231759196696,-34.9534416432276,4883.0,0.78,0.755,False,,6.88000011444092,V,K,,,,,True,14.154071329134736,23.536930979144284,58.37742071598998,0.020846456419828328,61.2267553802818,34.536547848736895,4830.5880203977285,4883.0,2.9859794939537884e-07,1,1,1
956,SSSPM J0306-3648,46.5483287851558,-36.7980149602094,75.4184,13.26,M8.7V,240.235857549073,-60.0096536295567,2420.0,0.08,0.104,False,,11.6899995803833,V,M,,,,,False,28.18551992857807,-51.33815916533261,882.6931544006138,0.001378692415128378,925.7763905545855,522.2083125429898,2405.470304988094,2420.0,3.72686143682928e-05,1,0,0
957,LP  867-15,280.546228933325,-23.48295292394,94.2156,10.61,M3.5,10.8643815203632,-8.55457493298595,3253.0,0.27,0.282945305109024,False,9.60999965667725,8.26099967956543,V,M,,,,,True,279.65831308196056,-0.3968627225426632,143.67297044296893,0.008470364001703036,150.6854826434745,84.99807558155172,3273.406948788383,3253.0,3.45004624610251e-06,1,0,0
958,HD 155918,260.552706739235,-75.3481500086242,36.1957,27.63,G2VFe-1.0CH-0.6,317.432648727711,-20.8368723035321,5781.40576171875,0.99394303560257,1.03043782711029,False,,5.82800006866455,V,G,,,,,False,266.12097818772713,-52.03466408027921,32.52538871583153,0.037415766725810706,34.112915475337715,19.242279461918727,5767.664633922509,5781.40576171875,1.3220613671975122e-07,1,1,1
959,LP  659-6,89.7092679393,-3.14210882357,34.1429,29.29,M4.5Ve,209.706127255997,-13.1302678447704,3045.18041992188,0.184,0.195478796958923,False,,11.4040002822876,V,M,,,,,True,89.68175813666298,-26.581545437292174,655.1246828037486,0.001857604191693119,687.1005639792354,387.5769891344805,3111.716337106017,3045.18041992188,7.847235786027714e-06,1,0,0
960,LP  771-72,45.658559544445,-18.1663228414775,52.6437,19.0,M2.5V,203.369536261967,-58.5370896841833,3443.0,0.4,0.421,False,9.46300029754639,8.20800018310547,V,M,,,,,True,36.94894336479683,-33.80694154185673,154.35751042840909,0.00788405017339467,161.89152271883188,91.31913468150992,3467.368504525317,3443.0,1.453328778689896e-06,1,0,0
961,HD 238087,183.02176314209,58.9263912509,37.4209,26.72,K5V,132.372001569453,57.4748221306895,4344.0,0.7,0.701,False,,7.56899976730347,V,K,,,,,False,148.51575250390363,52.80803342225958,81.89721028232357,0.014859631392359327,85.89451878455249,48.45104300435125,4436.086439314323,4344.0,3.9687208460592234e-07,1,1,1
962,LP  428-20,144.87476530006,14.64715001946,51.4897,19.42,M3.5V,218.512666067026,43.7599186751172,3255.0,0.27,0.3,False,,9.39299964904785,V,M,,,,,True,142.31710989033206,0.6056129829282598,247.71727317207143,0.004912706898773797,259.808067947451,146.55151517378562,3273.406948788383,3255.0,3.066602243972165e-06,1,0,0
963,G 120-32,169.607191263159,27.0801540948317,38.2699,26.13,M3.5,207.70797455262,69.3311006861389,3301.05981445313,0.27,0.33176463842392,False,,9.86600017547607,V,M,,,,,True,159.44504839755504,20.716992893092225,293.04399995415423,0.004152831510108578,307.3471400550905,173.3671683687417,3273.406948788383,3301.05981445313,2.4643819894589985e-06,1,0,0
964,G 249-11,82.66816078896,68.9022137694797,34.3778,29.09,M4,143.783077359752,18.3513733020448,3114.0,0.184,0.217,False,,10.5520000457764,V,M,,,,,False,86.24630085523657,45.559663096793486,560.5018838729404,0.0021712011892786793,587.8593352219785,331.5973863569951,3213.660538640318,3114.0,6.192422384724161e-06,1,0,0
965,HD  80367,139.8679681749,0.89706070941,34.9424,28.62,K0V,231.001537740988,32.8735468227584,5012.7119140625,0.88,0.891621112823486,False,,6.61399984359741,V,K,,,,,True,141.99274624812054,-14.003210699643484,51.79336161474854,0.023496492965834632,54.32133593802455,30.64136595477815,5284.452517751803,5012.7119140625,2.0773381584642638e-07,1,1,1
966,LP  851-346,178.928549555146,-22.41633260918,91.2692,10.96,M7.5V,286.372786957871,38.6569918187324,2630.0,0.088,0.116,False,13.2030000686646,10.9300003051758,V,M,,,,,True,188.36023039570668,-20.898245702395432,553.8234919846642,0.0021973830551983283,580.8549787180067,327.6463964336104,2630.2679918953813,2630.0,2.6861496279728883e-05,1,0,0
967,G 271-122,24.92100525287,-7.03690622559,37.8596,26.41,M4/5,154.805358733858,-66.874466271452,3359.0,0.184,0.217,False,11.2320003509521,9.92899990081787,V,M,,,,,True,20.413685388805764,-16.187065524753606,437.33976309626604,0.0027826474049422165,458.6858131920017,258.7336930799394,3111.716337106017,3359.0,5.638344587304508e-06,1,0,0
968,BD+39  3325,271.93519902873,39.07414550788,44.1087,22.67,K5V,65.8725173736378,24.7308730711255,4372.0,0.7,0.785896956920624,False,,6.77600002288818,V,K,,,,,False,273.2414111751198,62.49093042431001,61.18654237733768,0.019889379421913662,64.1729870342897,36.19844663563354,4436.086439314323,4372.0,3.1338748669068026e-07,1,1,1
969,V* GR Leo,179.370550628082,19.9839024980031,36.0238,27.76,K0,240.108883252359,75.7344032380924,5232.0,0.823859512805939,0.854712069034576,False,,6.55200004577637,V,K,,,,,True,171.20576396985876,18.024304528144807,48.105469799579055,0.025297795904043276,50.453442371180515,28.45957973377987,5284.452517751803,5232.0,2.1523498186997448e-07,1,1,1
970,BD-20  3194,157.591521459844,-21.2367811247972,34.5779,28.92,K5Vk:,264.13238403823,30.8056340374579,4413.5908203125,0.694848835468292,0.704617917537689,False,,7.50299978256226,V,K,,,,,True,168.08179924948385,-28.270328350812164,85.42613868283897,0.014245784435792845,89.59569011557195,50.53878520098077,4436.086439314323,4413.5908203125,3.8555574726232467e-07,1,1,1
971,1RXS J171502.4-333344,258.75916242267,-33.56115754484,38.6066,25.9,M0,352.54099490447,2.90908002892417,3590.92065429688,0.54,0.718902230262756,False,9.06599998474121,7.92000007629395,V,M,,,,,True,260.48563789537263,-10.491820693841943,113.27879508043446,0.010743072928995715,118.80780259041312,67.01663894292426,3845.9178204535356,3590.92065429688,4.7353095798555694e-07,1,0,0
972,LP  636-16,313.13124739814,-1.78586193532,49.2941,20.29,M4.5Ve,46.103459194383,-27.5574205355957,3135.0,0.184,0.217,False,,10.8959999084473,V,M,,,,,True,315.06642267923837,15.163502534612462,385.7247698070307,0.0031550018358081767,404.55155153200883,228.1978512496128,3111.716337106017,3135.0,6.140758245883551e-06,1,0,0
973,LP  878-3,353.419298731294,-21.5647479374603,42.441,23.56,M5.0V,46.1624665952057,-71.4600625253562,2930.0,0.123,0.156,False,,11.8579998016357,V,M,,,,,True,345.2037193945205,-17.14873952837293,713.2565239875713,0.0017062057141156615,748.0697533732506,421.96825017267764,3061.963433690679,2930.0,1.2934357928190567e-05,1,0,0
974,L  800-18,33.9536668990888,-12.6743327255192,36.5678,27.35,M3,180.887530305454,-65.5280024332973,4250.0,0.27,0.3,False,,9.05099964141846,V,M,,,,,True,27.02005547348895,-24.71434981501976,314.60555132497296,0.003868216411733951,329.96108591308047,186.12315418445812,3427.6778654645045,3427.6778654645045,2.8777572535849225e-06,1,0,0
975,G  70-28,15.2348755074879,-4.44904399940889,80.7878,12.38,M4.0V,129.055133690295,-67.207759152518,3134.0,0.184,0.271837443113327,False,,9.04199981689453,V,M,,,,,True,12.287165377681006,-10.101957772268126,187.99387053896808,0.006473415081932747,197.16963482302373,111.21867368422357,3213.660538640318,3134.0,3.914673172403621e-06,1,0,0
976,HD 188088B,298.586004125387,-23.9445976815414,70.6932,14.15,M5,17.1734860460306,-23.9243302663276,3035.0,0.123,0.209016174077988,False,11.9399995803833,9.79100036621094,V,M,,,,,True,295.965506793585,-3.045951235103105,297.98160892502307,0.0040840183434410395,312.52574803254197,176.28829722968248,3061.963433690679,3035.0,6.892547779655031e-06,1,0,0
977,LP  225-65,251.7740019403,41.28518775466,41.5852,24.05,M6.0,65.4532641442464,40.252499066774,2740.0,0.093,0.126,False,,12.1400003433228,V,M,,,,,False,239.07044884670842,62.77814403103617,1030.7983522093086,0.001180601767794404,1081.110432476335,609.8285291957887,2811.9008303989394,2740.0,2.1594585225237076e-05,1,0,0
978,BD+19   381,38.97211237442,20.2198839874,71.2164,14.04,M3V,153.769258653056,-36.3203667191872,3400.080078125,0.27,0.586254417896271,False,8.40299987792969,7.20800018310547,V,M,,,,,True,42.946600815920746,4.723638751224497,83.99104675905386,0.014489191453334107,88.09055300796862,49.6897733692613,3427.6778654645045,3400.080078125,7.610667406958713e-07,1,1,1
979,LSPM J0233+2209,38.37718062737,22.1539216815219,44.1858,22.63,M7.0,152.035399811563,-34.884723470694,2630.0,0.088,0.116,False,,12.6499996185303,V,M,,,,,True,43.02368577421883,6.734353793249562,1143.5242357311088,0.0010642208698618508,1199.3383365317966,676.5180612493251,2679.1683248190316,2630.0,2.6861496279728883e-05,1,0,0
980,PM J23277-8144,351.93423166391,-81.74544281963,36.3767,27.49,M2,306.51175822197,-34.7927283288533,3528.0,0.4,0.421,False,,8.87899971008301,V,M,,,,,False,289.0167513032355,-64.1541161694651,212.69917077384136,0.00572151904697287,223.08077230605892,125.83452640971755,3556.3131856898544,3528.0,1.4107444145344929e-06,1,0,0
981,LSPM J0453+1549,73.45853581626,15.82091120789,38.5389,25.95,M2.5V,184.278923398207,-17.2202043637657,3315.0,0.4,0.421,False,,9.43200016021729,V,M,,,,,True,73.9949510420629,-6.70403196214598,227.41468568394563,0.005351291862255403,238.51453454915605,134.54034243547443,3467.368504525317,3315.0,1.5224722228889186e-06,1,0,0
982,LP  569-15,273.36746660142,5.44957711278,34.0892,29.33,M1.5V,33.4959340511929,10.9183135281169,3667.0,0.47,0.744334876537323,False,,8.43200016021729,V,M,,,,,True,273.821130845838,28.84380871400563,118.80977679450812,0.010242947926437998,124.60874515120088,70.28881185285674,3622.4299841669877,3667.0,4.306577130215089e-07,1,0,0
983,HD 283668,66.97045535116,24.4449659534822,33.9873,29.42,K2,173.26284737555,-16.6343902378259,5100.0,0.82,0.783,False,,7.6020002365112305,V,K,,,,,True,69.11820435024066,2.660269792431018,58.5694114354663,0.020778121668488296,61.428116945635104,34.650131090140555,5105.049999754065,5100.0,2.640799528792765e-07,1,1,1
984,G  64-63,214.496050291592,-0.524843384281944,46.7812,21.38,M2.5V,343.412580647083,55.393214131017,3368.0,0.4,0.435137718915939,False,10.3299999237061,9.03999996185303,V,M,,,,,True,212.4090873350636,12.523928981404026,175.6172248982619,0.006929629810304063,184.18889936438447,103.89655137846655,3467.368504525317,3368.0,1.3976252271587015e-06,1,0,0
985,G 224-84,237.015179125886,59.6503954129442,43.2704,23.11,M3.59,92.6477877881058,45.735385907345,4250.0,0.27,0.3,False,,9.58399963378906,V,M,,,,,False,189.41134534609301,73.80387955334436,293.41951604047904,0.004147516747624861,307.7409846490582,173.58932668139516,3262.571213678512,3262.571213678512,3.0578108995036445e-06,1,0,0
986,G 143-29,301.629383279727,15.9880906387589,35.8963,27.86,M2.0V,55.9227160576127,-8.6094201950292,3355.0,0.4,0.421,False,,9.74199962615967,V,M,,,,,True,308.16015749847685,35.332518730929024,238.36598037597147,0.005105436417304055,250.00034932107164,141.01921574810046,3556.3131856898544,3355.0,1.5001771084075709e-06,1,0,0
987,G  87-36,110.67504083742,30.6699282130953,38.9854,25.65,M4V,187.750647064343,19.6752965522707,3337.0,0.184,0.217,False,,9.50599956512451,V,M,,,,,True,107.88777244816269,8.505031827186654,430.37350586994853,0.0028276888336746585,451.37954097441065,254.61239972589067,3213.660538640318,3337.0,5.684063723382413e-06,1,0,0
988,PM J00463+3522,11.59098195763,35.37008274764,34.4971,28.99,M1.5Ve,121.765914184779,-27.4901771203197,3196.41723632813,0.47,0.618298768997192,False,,8.93299961090088,V,M,,,,,True,25.476361765923432,27.772252176143134,186.0600834580092,0.006540695533615181,195.1414618220369,110.07462981877553,3622.4299841669877,3196.41723632813,7.383635506446478e-07,1,0,0
989,HIP 55052,169.028293108676,-30.1781658680292,42.1618,23.72,K7Vk,279.553138768763,28.3300496872202,4202.0,0.64,0.63,False,,7.66400003433228,V,K,,,,,True,183.30573543816826,-31.77672161535728,86.455443857909,0.014076179619850969,90.67523449065276,51.147730354667935,4102.041029866068,4202.0,5.109666418035829e-07,1,1,1
990,HD  43947,94.91739054395,16.01324819257,36.714,27.24,F8V,195.10876670338,0.434738635921373,5930.626953125,1.04333853721619,1.12603282928467,False,,5.53700017929077,V,F,,,,,True,94.7711421494167,-7.344799932798061,27.88593061514482,0.04364072957267338,29.2470107686228,16.497539034517693,6180.164001384158,5930.626953125,1.0757661492799736e-07,1,1,1
